authorId,name,url
1412532578,J. P. Rodríguez-Gómez,
2284017,M. D. Cicco,
153554184,S. Nardi,
1929942,Duangduen Asavasuthirakul,
1393456977,Sittha Saisawan,
1964448,A. Harfield,
1393456962,Prasert Wiangsukphaiboon,
71871554,T. C. Bybee,
1744099,S. Budge,
152213249,A. Marini,
144554940,F. Reina,
46767321,A. Popescu,
145280934,C. Castano,
146961367,I. Cabeza,
2107106746,C. Santos,
2970373,C. Miravet,
71501023,D. Zorita,
105070509,Y. Delclaud,
150016774,A. Israeli,
2211040,M. Emmerich,
7029271,M. Litaor,
2742958,O. M. Shir,
2136733909,W. Miao,
37603348,Chunbo Luo,
145896559,G. Min,
2112872716,Liang Wu,
1992724293,Tianxiao Zhao,
2054302425,Yang Mi,
2065842956,Maryam Khalid,
146929826,H. Saim,
40992749,Z. Qamar,
145266818,Fahad Akhtar,
2363957023,M. Awais,
81205693,Victoria T. Tanaka,
2669392,G. Engelhard,
17107627,M. Rabbitt,
144284376,J. C. Jimenez,
65753984,Katherine Andrea Cuartas Castro,
2145954190,Yangchengsi Zhang,
46846229,Long Guo,
49070408,Yiyun Chen,
3464280,Tiezhu Shi,
2087128020,Meijnan Luo,
2224016,Q. Ju,
2116009751,Haitao Zhang,
3264512,Shanqin Wang,
2182281622,Fei Zhang,
108173566,N. Cao,
145427645,Ahan Dalal,
30189741,Ronny Bourstein,
91081614,Nadav Haish,
91577212,Itamar Shenhar,
40496669,R. Wallach,
3238972,M. Moshelion,
35983879,A. Carrieri,
48530874,W. Rowe,
35735962,M. Winn,
1441303477,Edward O. Pyzer-Knapp,
152530844,Haitao Zhao,
2156262,Haikuan Feng,
2112809017,Yuxi Fang,
1485330641,He Sun,
46461287,Yijun Yan,
145811527,Jinchang Ren,
7358162,D. Dong,
50179497,H. Yue,
1690212,T. Durrani,
89486181,Nicoleta Tantalaki,
2771473,S. Souravlas,
1708382,M. Roumeliotis,
2056496072,Diego Gómez,
98892557,Pablo Salvador,
144469139,J. Sanz,
49666638,J. Casanova,
34217820,P. Withers,
47211841,P. Vadas,
46262263,Risto Uusitalo,
4817668,K. Forber,
46766523,M. Hart,
145256962,R. Foy,
123306619,A. Delgado,
47872114,W. Dougherty,
46429739,H. Lilja,
87476015,L. Burkitt,
3785309,G. Rubæk,
6256893,D. Pote,
10328313,K. Barlow,
4287738,S. Rothwell,
90183017,P. Owens,
1403393214,J. Padilla-Medina,
1405198264,L. M. Contreras-Medina,
1729600,M. Gavilán,
1388383685,J. R. Millán-Almaraz,
80354760,J. Alvaro,
1413887225,Gabriela Navarrete-Forero,
2227651544,Lady Morales Baren,
1399853915,L. Dominguez-Granda,
90130155,J. Cevallos,
4189395,J. M. Jarrín,
1483738043,Priyanka Chandrakant Shelake,
1768107,T. Gunawan,
1626100146,Mohamad Firdaus Sabar,
2533738,H. Nasir,
1901634,M. Kartiwi,
1833141,S. Motakabber,
7184582,R. Nouacer,
2285723030,Huáscar Espinoza Ortiz,
2285714181,Yassine Ouhammou,
2286326529,Rodrigo Castiñeira González,
152291013,Merrill Edmonds,
1716335,J. Yi,
150249512,N. Singa,
1390770513,Lingyun Wang,
145066192,Wei Hu,
2112250313,Qiu Wu,
2155682141,Dandan Wang,
7559249,Liangxiao Zhang,
2110803510,Yueqing Xu,
2106761310,Xin Qi,
48631372,Xuefang Wang,
153315992,Xiupin Wang,
28753576,Qi Zhang,
33411144,Peiwu Li,
2611653,L. Lambrinos,
2108962607,Yongqiang Chen,
2230699580,Shaofang Li,
2124479602,Hongmei Liu,
2060157420,Pin Tao,
2228721767,Yilin Chen,
2005537580,Lisa M. LaForest,
148056891,S. Hasheminasab,
5575221,A. Odukoya,
2109146686,Dawei Li,
145867746,Yan Cao,
48745357,Guoliang Shi,
2149788082,Xin Cai,
2144354538,Yang Chen,
2143243742,Sifan Wang,
2111431457,Siyuan Yan,
1452348057,J. Hammer,
2389329310,Jitendra Patidar,
152704315,R. Khatri,
50712834,R. Gurjar,
2085551975,Irina Artamonova,
2114294020,H. Ren,
2109767056,Yanling Zhao,
1626859631,Wu Xiao,
9240502,Zhenqi Hu,
30800781,N. Minh,
146551733,Doãn Hoàng Sơn,
2395616392,Mai Văn Trịnh,
2235516227,I Nyoman Rudy Hendrawan,
1381295952,Luh Putu Yulyantari,
2235516151,Gede Angga Pradiptha,
1381295985,Putu Bayu Starriawan,
2156547433,Da-Hye Kim,
51063622,Muhammad Rusyadi Ramli,
120704782,Jae-Min Lee,
2157216557,Dong‐Seong Kim,
48332298,F. Maguire,
2743112,M. A. Rehman,
145357300,C. Carrillo,
3974695,M. Diarra,
2708164,R. Beiko,
95528884,Sirada Patthawaro,
13025204,C. Saejung,
151397390,Dajing Gu,
2113842731,K. Zhu,
151360351,Yuechen Shao,
39533001,Wei Wu,
144513168,Liang Gong,
1699591,Chengliang Liu,
34872957,J. Dyson,
79969758,Robert T Trotter Ii,
40509560,J. Baldwin,
145092693,C. Buck,
10064590,Mark Remiker,
2054215226,Amanda Aguirre,
12387041,Trudie Milner,
117361113,Emma Torres,
6662188,F. V. von Hippel,
51912835,S. Khabbazan,
51938469,P. Vermunt,
1402159471,S. Steele‐Dunne,
51895570,L. R. Arntz,
51915667,C. Marinetti,
153176504,D. Valk,
2417226,L. Iannini,
8270045,R. Molijn,
16146739,K. Westerdijk,
48688296,C. V. D. Sande,
2113998273,Ziyang Cao,
2109817139,Yalan Zhao,
38322193,Zhi-feng Wu,
51501289,Danylo Malyuta,
80601989,Christian Brommer,
51455459,Daniel Hentzen,
2709732,Thomas Stastny,
2910129,R. Brockers,
1413765234,E. G. Cabral-Pacheco,
1403274810,S. Villarreal-Reyes,
1404335758,A. Galaviz-Mosqueda,
2261102356,Sergio Villarreal-Reyes,
1405283179,R. Rivera-Rodríguez,
1411693702,A. Perez-Ramos,
14159428,N. Kashapov,
89532536,M. M. Nafikov,
116471676,M. Gazetdinov,
2354846540,Sh.M. Gazetdinov,
2299571521,R. A,
2286004096,Nigmatzyanov,
49769031,Wang Dawei,
3370503,Limiao Deng,
152320821,Jiangong Ni,
82113911,Gao Ji-yue,
2149671269,Hongfei Zhu,
2983491,Zhongzhi Han,
2155301398,Peng Wang,
2122989533,Junwei Tian,
50881107,Daniel Mutembesa,
1955809,Ernest Mwebaze,
151504436,Solomon Nsumba,
7310107,C. Omongo,
1389606929,Humphrey Mutaasa,
2108096719,Yongji Wang,
144835072,Lili Jiang,
143632338,Q. Qi,
49421136,Y. Liu,
2152809928,Jun Wang,
91007933,Arindam Roy,
97268141,A. Jana,
48530970,B. Koletzko,
5948272,E. Reischl,
9655663,Conny Tanjung,
1387453527,I. González-Casanova,
5147933,U. Ramakrishnan,
49585104,Suzanne J. Meldrum,
1786835,K. Simmer,
2234411716,J. Heinrich,
3575290,H. Demmelmair,
2096268517,Z. Xiao-nong,
27599239,Koushik Nagasubramanian,
1900812413,Sarah Jones,
152395021,Asheesh K. Singh,
144016196,S. Sarkar,
1712215532,Arti Singh,
31001042,M. Dastagiri,
134284291,L. Bhavigna,
2054962788,W. Dai,
9481264,J. Na,
2054020424,Nan Huang,
2114117836,Guang-hui Hu,
88662450,Xin Yang,
1859304,G. Tang,
3276082,Li-yang Xiong,
1922470,Fayuan Li,
49597887,F. Seymour,
153841529,N. Harris,
87469953,K. Loit,
49897232,K. Adamson,
49841635,M. Bahram,
10189494,Rasmus Puusepp,
7488553,Sten Anslan,
13757748,R. Kiiker,
5365148,R. Drenkhan,
3025949,L. Tedersoo,
2398494518,Y. S. Zagoskin,
27859120,A. T. Tsirkunenko,
3572074,T. Odong,
107725397,J. Tenywa,
3729174,M. Nabasirye,
6915223,A. A. Dorofeeva,
32389629,A. Kazak,
122289334,L. Nyurenberger,
11621857,A. Shevyrnogov,
2130457941,I. Yu Botvich,
2255179350,D V Yemelianov,
21606192,A. A. Larko,
2255179477,V K Ivchenko,
2255179247,T N Demianenko,
1564613921,Jothi Prasanna Shanmuga Sundaram,
48634005,Zhiwei Zhao,
152260917,Mehmet Dogan Altinbas,
3013054,T. Serif,
51170243,Sadaf Farkhani,
40406527,M. Kragh,
1379540482,P. Christiansen,
1403488792,R. Jørgensen,
2550309,H. Karstoft,
2158478266,Qingpu Yang,
2112251932,Man Liu,
12662344,Shuqin Yang,
2611959,J. Ning,
120070071,Xuehong Zhang,
2146003307,Yang He,
2144448025,Chao Wang,
2143943992,Fan Xu,
2145461694,Xinhui Li,
3311459,Changwei Tan,
50536181,Dongmei Chen,
1630578473,Guojie Wang,
2153000293,Lixin Shi,
152295207,M. R. Ugur,
1389227699,Amal Saber Abdelrahman,
2041668306,H. Evans,
2060079570,A. Gilmore,
2335314285,M. Hitit,
11332041,R. I. Arifiantini,
151493520,A. Kaya,
2937959,Ishita Bhakta,
3223443,S. Phadikar,
2793668,K. Majumder,
1419505152,Chandrika Dabariya,
1664653590,Brendan Duffy,
16053681,L. Glaab,
9494670,B. Prabowo,
8491175,I. Hermida,
2065576797,D. Kurniawan,
88087235,Y. Sulaeman,
31611333,J. Molin,
38480714,T. Tavares,
39582349,B. Parida,
97499452,Avinash Kumar Ranjan,
39634859,W. Lu,
30913775,Mengjie Zeng,
2151978130,Ling Wang,
48541896,Hui Luo,
2302633,Subrata Mukherjee,
1941367469,Xuhui Huang,
2281298985,Yiming Deng,
2001035620,A. Abdu,
1951977,M. Mokji,
2412102,U. U. Sheikh,
1410127248,Feiyang Gao,
2108369684,Zhuo Wang,
2114139842,X. Bai,
1654112477,Wenlong Xi,
3060611,J. Garrison,
147376706,Lohic Fotio Tiotsop,
2236057,Antonio Servetti,
1803966,E. Masala,
1817173,F. Stoican,
1379485095,A. Mayer,
52181435,Uferah Shafi,
2480545,Rafia Mumtaz,
1397664639,J. García-Nieto,
1682336,Syed Ali Hassan,
3403116,Syed Ali Raza Zaidi,
2065630717,Naveed Iqbal,
1789872120,Deone Jyoti Bhanudas,
1789915632,Khan Rahat Afreen,
9164531,M. U. de Haag,
1572725195,Svenja Huschbeck,
49122810,Joel Huff,
2119240644,Alexandre J. Oliveira,
2058993500,G. A. D. Assis,
1821547,E. Faria,
2066537706,K. C. T. Vivaldini,
145726167,F. Ramos,
1506558438,C. Mendes,
145007186,D. Wolf,
145795861,V. Romanov,
9219761,I. Galelyuka,
114299526,H. Antonova,
2356528,O. Kovyrova,
2572732,V. Hrusha,
2389567,Olexander Voronenko,
1387712510,Zhanmeng Lin,
2643613,Xiaohong Jiao,
2141398670,Zhong Wang,
1901571,Deepak Puthal,
2145502658,Xindong Wu,
2360242108,Nepal Surya,
144928956,R. Ranjan,
1699149190,Jinjun Chen,
1423732867,Lucija Viskovic,
30402037,I. Kosovic,
2617761,Toni Mastelić,
28514658,A. Pandey,
1491633695,Minakshi Chauhan,
2332995874,T. Awofolaju,
30757811,K. Ogbeide,
34419150,S. Adebayo,
35371104,Y. T. Utsunomiya,
47657205,M. Milanesi,
2113803204,M. R. Fortes,
90728364,L. Porto-Neto,
40520715,A. Utsunomiya,
2111027543,Marcos Vinícius Gualberto Barbosa da Silva,
1400136471,José Fernando Garcia,
1387512379,P. Ajmone-Marsan,
2110699037,Renato Silva,
145750542,P. Mestre,
1971020,Carlos Serôdio,
144350981,R. C. Martins,
33962400,P. Jorge,
123041578,T. Barroso,
2757219,Marco Imperoli,
3250271,J. Craigie,
49023667,M. Cornish,
1396418255,Louis E. Deveau,
66031856,Liangliang Yang,
145802468,Hao Guo,
2149070470,Shuming Yang,
2749325,Y. Hoshino,
39159853,Soichiro Suzuki,
2082158768,Dehua Gao,
50206833,Ying Cao,
1389527665,K. Umsup,
1389527632,K. Tammark,
3481755,P. Thanpattranon,
35928237,Kathryn Proctor,
40464440,Bruce Petrie,
47732871,Ruth Barden,
80782272,T. Arnot,
1382541818,B. Kasprzyk-Hordern,
51105591,D. Avola,
1729018,L. Cinque,
1962368873,Alessio Fagioli,
144706031,G. Foresti,
35404907,Cristiano Massaroni,
3433822,D. Pannone,
95723503,J. Meliala,
2077321518,M. Hubeis,
71562024,S. Jahroh,
78202569,A. Maulana,
4378752,M. Polyakova,
48602541,Lynn M. Hua,
1588869784,Andrea Albanese,
1491645400,Donato d'Acunto,
2360982,D. Brunelli,
1453749453,V. Lozano,
7030595,G. Brundu,
1899990,Luca Ghiani,
91560561,D. Piccirilli,
1643976599,A. Sassu,
27662042,M. T. Tiloca,
4327065,L. Ledda,
48232576,E. Casati,
123119718,C. Negri,
8880933,S. Siridhara,
2023655495,Wilasinee Paonoi,
119171374,Sutthipong Meeyai,
8869477,V. Ratanavaraha,
30369230,G. Messina,
1924199,S. Praticò,
1658810624,B. Siciliani,
144073308,Antonio Curcio,
2058747847,S. D. Fazio,
152879064,G. Modica,
46554597,D. Jeyakumar,
108020736,S. Lingeshwari,
71628918,Tianci Chen,
2280044924,Lixue Zhu,
8692929,Genping Fu,
49015740,Weifeng Huang,
152147568,Chenyu Yang,
2150357771,Chao Li,
1431723310,E. Badeka,
1726113556,T. Kalampokas,
1431725892,K. Tziridis,
146143908,Alexander Nicolaou,
2280221,Eleni Vrochidou,
39516370,Efthimia Mavridou,
2947691,G. Papakostas,
2602891,T. Pachidis,
1411804542,R. Beluhova-Uzunova,
1392274844,D. Dunchev,
95632338,Anis Taleb Bendiab,
1395227322,M. Ryckewaert,
79893531,D. Héran,
9131589,R. Escalier,
2319324950,R. Kribich,
46502746,C. Vigreux,
4311709,R. Bendoula,
1387885788,L. Coviello,
2290918519,M. Cristoforetti,
1680819,Giuseppe Jurman,
1687584,Cesare Furlanello,
2381379766,Ekhlaque Ahmad,
120438555,S. K. P. Kumar,
2946158,Sumithra Manimegalai Govindan,
2140197646,N. Saranya,
2061584021,Alireza Ahmadi,
49883923,L. Nardi,
4471820,L. Marchiol,
2738820,D. Saqui,
2231336,J. H. Saito,
98510035,D. C. Lima,
3141973,L. Jorge,
50004607,E. Ferreira,
2314827672,Steve T. M. Ataky,
1879520,Francisco Fambrini,
30924659,S. Shvorov,
50730522,N. Pasichnyk,
66240777,S. Kuznichenko,
2322526418,I. Tolok,
2261601841,Serhey Lienkov,
1474566845,L. Komarova,
1471430006,Yousfi Salima,
2105123788,José Fernando Marin Peira,
1471426847,Gregorio rincón de la horra,
1471427868,P. V. M. Ablanque,
120086341,Jeong-Il Kim,
2145425241,Jae-Yean Kim,
2145138639,Dong-Wook Kim,
48756800,T. Min,
2127186679,Yoonha Kim,
48759772,R. R. Silva,
48634382,H. Hyun,
120086189,Ju-Sung Kim,
2109350279,Kyung-Hwan Kim,
2145454192,Hak-Jin Kim,
5161030,Yong Suk Chung,
2751565,S. Widiyanto,
1492130111,Rizqy Fitrianto,
98564849,Dini Tri Wardani,
35375904,D. Henry,
1968586,H. Aubert,
1736711,H. Aliakbarpour,
1921638,K. Palaniappan,
7691720,G. Seetharaman,
2067368058,Patricio Felipe Jaque Gonzalez,
1764498,D. Dubuc,
2240086955,Katia Grenier,
31995836,T. Véronèse,
2274114233,Carlos A. Mamani Diaz,
2274113277,Edgar E. Medina Castaneda,
2274113226,Carlos Andrés Mugruza-Vassallo,
1516114002,Shinya Ueno,
34812626,O. Sakai,
1580308137,W. Barbosa,
150025110,Adalberto I. S. Oliveira,
2059578774,Gustavo B. P. Barbosa,
145198606,Karla Figueiredo,
144990473,M. Vellasco,
1680670,W. Caarls,
41153839,Saman Akbarzadeh,
2177057,Selam T. Ahderom,
2353784,K. Alameh,
123666372,F. Terra,
1557391502,Gabrielle da Rosa,
1408358404,Paulo L. J. Drews-Jr,
2114346866,X. Cui,
2084600748,Bo Ma,
1992907657,Amaury Cabarcas,
2202714762,Cristian Arrieta,
1474594129,D. Cermeño,
2085190807,Humberto Leal,
2052171914,R. Mendoza,
40867072,Camilo Rosales,
118428318,Syamsul Bahrin,
2170058,Amine Dahane,
1729935,Kechar Bouabdellah,
123333363,Y. Meddah,
1471441826,O. Benabdellah,
73660202,Omor Faruk,
1783948,Xiaoyang Zhong,
1755893,Yao Liang,
2110912756,Xu Liang,
145377564,C. Lozoya,
1486423561,Esier Eyzaguirre,
144243945,J. Espinoza,
1422218700,S. L. Montes-Fonseca,
1486423684,Gildardo Rosas-Perez,
152158745,Mar Parra,
32225085,P. V. Mauri,
152331144,J. Llinares,
14888718,D. Dreslerová,
105039751,P. Demján,
1441988353,Samuel C. Hassler,
1401010886,F. Baysal-Gurel,
2108049627,Jianyong Zhang,
145232712,A. L. Abbott,
1740257,R. Wynne,
145629534,Yuzhu Zou,
2087115766,S. Tian,
108742552,S. Mulla,
152341252,Sudhir Kumar Singh,
2242392145,Komal Singh,
144745568,Bushra Praveen,
2112128703,Mingzheng Zhang,
2207233,Shuming Xiong,
39060745,Liang-min Wang,
1422277487,Ana del-Campo-Sanchez,
2054125809,M. A. Hidalgo,
121917437,Jeremias Lachman,
32330624,A. López,
2068656336,Z. Hao,
46431139,Hongli Zhao,
1731831928,Chi Zhang,
2144219485,Hao Wang,
1772816,Yunzhong Jiang,
144077671,Chun-Ling Zhang,
2327110,Zunfeng Liu,
48718040,A. Qayyum,
119061911,H. M. M. J. Shera,
51960121,Maik Fruhner,
3377197,Thorben Iggena,
2083660193,Franz Kraatz,
3344240,Frank Nordemann,
2681471,H. Tapken,
9329976,R. Tönjes,
122174488,W. Su,
2291867,Zhongping Sun,
2109664784,Wen-hua Chen,
49469820,Xiaodong Zhang,
2093201240,Chan Yao,
2116291824,Jiayu Wu,
1768630,Jianxi Huang,
2411341,Dehai Zhu,
1401267545,F. Mesas-Carrascosa,
49557640,Fernando Pérez Porras,
1404757663,Paula Triviño-Tarradas,
2436693,José Emilio Meroño de Larriva,
1401260551,A. García-Ferrer,
5228475,Leilei Deng,
2145912080,Zhenghao Wang,
2135363881,Chuang Wang,
2145969866,Yifan He,
2110812315,Tao Huang,
2218391787,Yujie Dong,
2190263783,Xian Zhang,
2184463316,Wanxue Zhu,
49576940,Zhigang Sun,
46843845,Yaohuan Huang,
32129076,Jianbin Lai,
2152912838,Jing Li,
2144127214,Junqiang Zhang,
47677187,Bin Yang,
2145530834,Binbin Li,
2119690781,Shiji Li,
2000344414,Kangying Zhu,
98177814,Y. Li,
34999493,X. Liao,
2115475553,Dongho Lee,
2327383039,Jiaqian Si,
15324756,Yanxiong Niu,
3019591,Jiazhen Lu,
2144614818,Hao Zhang,
4478176,Dariush Ashoori,
4487655,M. Allahyari,
13156536,A. Bagheri,
3892220,C. Damalas,
1413001049,Leonardo Camargo-Forero,
2286140932,September Bogor,
2287027731,B D A Nugroho,
1418443057,H. K. Aliwarga,
1417832084,Marco Pusdá-Chulde,
1419479617,F. Salazar-Fierro,
1417846312,Lucía Sandoval-Pillajo,
1410144656,Erick P. Herrera-Granda,
1410207107,Iván D. García-Santillán,
46267017,A. De Giusti,
2070013966,M. V. Arellano,
153255181,A. Dubois,
1752185,F. Teytaud,
1974934,É. Ramat,
1753815,S. Vérel,
143869621,G. Helfer,
1704217056,J. Barbosa,
2110268250,A. B. Costa,
2051861312,B. G. Martini,
2115676120,Ronaldo dos Santos,
31179423,Anagha Rajput,
32103168,V. Kumaravelu,
51926615,Mauricio Moreira Neto,
33178064,E. Coutinho,
1838867,L. O. Moreira,
2710352,J. Souza,
121470720,E. Myers,
145147556,J. Kerekes,
2529128,C. Daughtry,
39883919,A. Russ,
23544949,Simone Vassiliadis,
2049485843,A. Elkins,
123152418,P. Reddy,
5221118,K. Guthridge,
3303579,G. Spangenberg,
145158040,S. Rochfort,
3174268,B. Emile,
69843779,M. Sophocleous,
1742152,J. Georgiou,
89777465,V. Galuzin,
145681654,V. Travin,
90701097,A. Galitskaya,
48469864,Luciano Raso,
10211619,R. Miao,
46572553,M. Khanna,
34651030,T. Řezník,
2093653413,T. Pavelka,
40288642,L. Herman,
108508903,Simon Leitgeb,
40088778,V. Lukas,
21566835,Petr Širůček,
1404259185,Jesús A. Sosa-Herrera,
2384219320,Moisés R. Vallejo-Pérez,
1404259173,Nohemí Álvarez-Jarquín,
1403977231,Néstor M. Cid-García,
1401686670,D. López-Araujo,
147705170,N. Rutherford,
73915546,A. Gordon,
10028259,F. Lively,
49601754,G. Arnott,
47146571,M. Caria,
1403198267,Gabriele Sara,
32352886,Giuseppe Todde,
2070241344,Marco Polese,
144636904,A. Pazzona,
9200718,Wang Ruoyu,
1720865813,Cai Jingtao,
2113510653,Sun Feng,
9285671,Chen Yongquan,
2634443,Anderson Brilhador,
35359230,M. Gutoski,
9113690,L. T. Hattori,
3419486,A. Inácio,
3225435,A. Lazzaretti,
1806302,H. S. Lopes,
47161303,S. Routray,
9132126,A. Javali,
144533716,Laxmi Sharma,
152185638,Aritri Ghosh,
32835588,Anindita Sahoo,
2080937015,C. Fibriani,
145205567,A. Ashari,
9353229,M. Riasetiawan,
73777506,Bhagawan Rokaha,
2401886,B. P. Gautam,
2556837,T. Kitani,
93638601,Dominique Büchele,
151108462,Madlen Chao,
27312024,M. Ostermann,
1388137651,Matthias Leenen,
4501405,I. Bald,
2218848404,Sanjay Kumar,
2116961306,Naveen Kumar,
144263879,R. Saini,
2285814263,Kanaga Priya,
7645758,Ganesh Khadanga,
2055618034,K. Jain,
1629335172,Syeda Saleha Fatim Ali,
144189484,Syed Amer Mehmood,
2114797713,Mujtaba Hassan,
143935464,A. Latif,
1596821268,Lucas Fernando Santolin,
30461851,G. Cainelli,
1596821600,M. Feldman,
143650935,I. Müller,
2109037564,S. Singh,
49012423,P. Alam,
35757295,Parteek Kumar,
34915496,J. H. Kleinschmidt,
1793286,R. Prati,
20204921,Kari Kolehmainen,
27017124,Cristiano Aguzzi,
144974735,Alejandro Morales,
84190402,Adán Jiménez,
47889557,J. López,
40255412,Lebsework Negash,
2108881993,Ho-Yeon Kim,
2701085,Han-Lim Choi,
93960078,A. Finco,
